Shipment_ID,Order_ID,Transport_Mode,Shipping_Cost,Ship_Date,Delivery_Date,Delivery_Status
SHP010492,O010492,Standard Shipping,29,2024-12-07,2024-12-15,On-Time
SHP010493,O010493,Air,91,2024-10-03,2024-10-05,On-Time
SHP010494,O010494,Standard Shipping,26,2024-05-07,2024-05-14,On-Time
SHP010495,O010495,Air,148,2024-07-21,2024-07-23,On-Time
SHP010496,O010496,Standard Shipping,28,2023-04-16,2023-04-25,On-Time
SHP010497,O010497,Rail,33,2024-02-27,2024-03-07,On-Time
SHP010498,O010498,Rail,17,2023-09-27,2023-10-06,On-Time
SHP010499,O010499,Air,141,2025-09-04,2025-09-06,Delayed
SHP010500,O010500,Air,99,2025-11-15,2025-11-16,Delayed
SHP010501,O010501,Road,49,2023-06-01,2023-06-06,On-Time
SHP010502,O010502,Express Courier,89,2024-12-11,2024-12-14,On-Time
SHP010503,O010503,Rail,25,2023-06-17,2023-06-25,On-Time
SHP010504,O010504,Air,127,2024-08-25,2024-08-28,On-Time
SHP010505,O010505,Standard Shipping,24,2024-09-01,2024-09-10,Delayed
SHP010506,O010506,Air,122,2023-02-04,2023-02-07,Delayed
SHP010507,O010507,Standard Shipping,25,2025-03-20,2025-04-03,On-Time
SHP010508,O010508,Road,29,2024-11-13,2024-11-18,On-Time
SHP010509,O010509,Road,48,2024-11-26,2024-12-03,On-Time
SHP010510,O010510,Rail,34,2023-03-20,2023-03-25,On-Time
SHP010511,O010511,Standard Shipping,30,2024-04-24,2024-05-04,On-Time
SHP010512,O010512,Road,25,2025-02-11,2025-02-14,On-Time
SHP010513,O010513,Air,145,2024-08-09,2024-08-11,On-Time
SHP010514,O010514,Rail,41,2025-10-09,2025-10-17,Delayed
SHP010515,O010515,Road,59,2025-01-04,2025-01-11,On-Time
SHP010516,O010516,Express Courier,87,2024-03-25,2024-03-27,On-Time
SHP010517,O010517,Road,60,2024-09-03,2024-09-09,On-Time
SHP010518,O010518,Road,29,2024-10-16,2024-10-23,On-Time
SHP010519,O010519,Air,123,2025-11-14,2025-11-17,Delayed
SHP010520,O010520,Rail,27,2025-12-06,2025-12-13,On-Time
SHP010521,O010521,Rail,19,2025-01-06,2025-01-16,On-Time
SHP010522,O010522,Express Courier,71,2024-01-05,2024-01-09,On-Time
SHP010523,O010523,Express Courier,75,2024-05-13,2024-05-16,On-Time
SHP010524,O010524,Road,33,2023-04-05,2023-04-10,On-Time
SHP010525,O010525,Air,145,2024-11-13,2024-11-14,Delayed
SHP010526,O010526,Rail,15,2025-08-02,2025-08-07,On-Time
SHP010527,O010527,Express Courier,61,2025-05-31,2025-06-03,On-Time
SHP010528,O010528,Air,127,2023-04-29,2023-04-30,On-Time
SHP010529,O010529,Standard Shipping,17,2023-07-20,2023-08-01,Delayed
SHP010530,O010530,Air,117,2023-06-11,2023-06-13,On-Time
SHP010531,O010531,Express Courier,41,2025-12-23,2025-12-27,On-Time
SHP010532,O010532,Standard Shipping,30,2023-05-26,2023-06-07,On-Time
SHP010533,O010533,Standard Shipping,13,2025-06-20,2025-06-29,On-Time
SHP010534,O010534,Rail,29,2025-07-31,2025-08-05,Delayed
SHP010535,O010535,Express Courier,69,2024-04-04,2024-04-06,On-Time
SHP010536,O010536,Rail,25,2025-02-17,2025-02-27,On-Time
SHP010537,O010537,Standard Shipping,31,2024-10-05,2024-10-12,On-Time
SHP010538,O010538,Air,101,2024-12-02,2024-12-05,On-Time
SHP010539,O010539,Rail,38,2023-05-08,2023-05-17,On-Time
SHP010540,O010540,Standard Shipping,12,2025-12-25,2026-01-06,On-Time
SHP010541,O010541,Standard Shipping,17,2024-08-15,2024-08-27,On-Time
SHP010542,O010542,Rail,45,2024-08-08,2024-08-14,On-Time
SHP010543,O010543,Road,44,2025-04-23,2025-04-28,On-Time
SHP010544,O010544,Road,30,2024-06-20,2024-06-26,On-Time
SHP010545,O010545,Rail,21,2023-07-30,2023-08-06,Delayed
SHP010546,O010546,Rail,29,2024-01-22,2024-01-31,On-Time
SHP010547,O010547,Express Courier,69,2023-01-28,2023-01-30,On-Time
SHP010548,O010548,Air,99,2025-04-18,2025-04-21,On-Time
SHP010549,O010549,Air,105,2023-08-26,2023-08-27,On-Time
SHP010550,O010550,Express Courier,88,2023-12-16,2023-12-19,On-Time
SHP010551,O010551,Express Courier,89,2024-10-22,2024-10-25,On-Time
SHP010552,O010552,Air,85,2023-04-08,2023-04-09,Delayed
SHP010553,O010553,Rail,32,2024-06-26,2024-07-04,Delayed
SHP010554,O010554,Standard Shipping,11,2025-02-15,2025-02-28,On-Time
SHP010555,O010555,Road,52,2024-09-30,2024-10-03,On-Time
SHP010556,O010556,Rail,24,2025-04-17,2025-04-24,On-Time
SHP010557,O010557,Standard Shipping,20,2025-12-28,2026-01-08,On-Time
SHP010558,O010558,Rail,31,2025-07-17,2025-07-27,On-Time
SHP010559,O010559,Rail,29,2025-03-29,2025-04-07,On-Time
SHP010560,O010560,Express Courier,64,2025-07-03,2025-07-06,On-Time
SHP010561,O010561,Standard Shipping,25,2025-03-24,2025-04-01,On-Time
SHP010562,O010562,Rail,23,2025-10-02,2025-10-11,On-Time
SHP010563,O010563,Standard Shipping,23,2023-09-26,2023-10-04,On-Time
SHP010564,O010564,Air,133,2023-11-14,2023-11-15,On-Time
SHP010565,O010565,Rail,22,2023-06-06,2023-06-14,On-Time
SHP010566,O010566,Road,47,2025-03-19,2025-03-26,On-Time
SHP010567,O010567,Standard Shipping,14,2024-02-15,2024-02-26,On-Time
SHP010568,O010568,Standard Shipping,31,2024-10-20,2024-10-31,Delayed
SHP010569,O010569,Rail,20,2023-08-21,2023-08-27,On-Time
SHP010570,O010570,Standard Shipping,16,2024-06-22,2024-07-03,On-Time
SHP010571,O010571,Rail,34,2023-01-15,2023-01-25,On-Time
SHP010572,O010572,Road,28,2025-12-30,2026-01-04,On-Time
SHP010573,O010573,Road,26,2023-02-04,2023-02-11,On-Time
SHP010574,O010574,Air,94,2024-08-06,2024-08-07,On-Time
SHP010575,O010575,Road,48,2024-05-16,2024-05-23,On-Time
SHP010576,O010576,Standard Shipping,23,2023-07-01,2023-07-15,On-Time
SHP010577,O010577,Road,60,2025-10-29,2025-11-03,On-Time
SHP010578,O010578,Road,59,2024-03-14,2024-03-18,On-Time
SHP010579,O010579,Road,44,2025-10-19,2025-10-23,On-Time
SHP010580,O010580,Rail,39,2025-09-04,2025-09-13,On-Time
SHP010581,O010581,Air,86,2025-03-29,2025-03-31,On-Time
SHP010582,O010582,Air,137,2024-04-12,2024-04-14,On-Time
SHP010583,O010583,Rail,45,2024-06-21,2024-06-27,On-Time
SHP010584,O010584,Rail,40,2025-12-13,2025-12-18,On-Time
SHP010585,O010585,Express Courier,56,2023-03-12,2023-03-16,On-Time
SHP010586,O010586,Standard Shipping,19,2023-01-30,2023-02-13,On-Time
SHP010587,O010587,Road,44,2025-05-18,2025-05-21,On-Time
SHP010588,O010588,Road,37,2025-02-16,2025-02-20,On-Time
SHP010589,O010589,Standard Shipping,15,2023-12-13,2023-12-26,On-Time
SHP010590,O010590,Air,103,2025-03-25,2025-03-28,On-Time
SHP010591,O010591,Express Courier,57,2024-12-26,2024-12-28,On-Time
SHP010592,O010592,Standard Shipping,11,2025-02-28,2025-03-14,On-Time
SHP010593,O010593,Standard Shipping,13,2023-05-17,2023-05-27,On-Time
SHP010594,O010594,Express Courier,90,2023-01-07,2023-01-10,On-Time
SHP010595,O010595,Rail,31,2025-03-10,2025-03-16,On-Time
SHP010596,O010596,Standard Shipping,28,2025-05-07,2025-05-16,On-Time
SHP010597,O010597,Express Courier,50,2023-02-03,2023-02-07,On-Time
SHP010598,O010598,Standard Shipping,15,2025-05-15,2025-05-26,On-Time
SHP010599,O010599,Standard Shipping,10,2024-07-10,2024-07-24,Delayed
SHP010600,O010600,Express Courier,59,2025-01-06,2025-01-10,On-Time
SHP010601,O010601,Rail,26,2023-07-09,2023-07-18,On-Time
SHP010602,O010602,Standard Shipping,32,2024-02-23,2024-03-04,On-Time
SHP010603,O010603,Standard Shipping,19,2023-04-27,2023-05-04,On-Time
SHP010604,O010604,Air,104,2023-06-08,2023-06-11,On-Time
SHP010605,O010605,Air,92,2025-03-02,2025-03-05,On-Time
SHP010606,O010606,Rail,25,2024-02-10,2024-02-17,On-Time
SHP010607,O010607,Air,86,2023-02-12,2023-02-14,Delayed
SHP010608,O010608,Express Courier,67,2025-09-02,2025-09-06,On-Time
SHP010609,O010609,Express Courier,89,2025-04-01,2025-04-03,On-Time
SHP010610,O010610,Road,28,2024-05-27,2024-06-03,On-Time
SHP010611,O010611,Air,88,2023-09-07,2023-09-09,On-Time
SHP010612,O010612,Air,113,2023-03-09,2023-03-12,Delayed
SHP010613,O010613,Air,125,2025-10-15,2025-10-16,On-Time
SHP010614,O010614,Air,100,2025-02-18,2025-02-21,On-Time
SHP010615,O010615,Air,86,2025-09-20,2025-09-22,On-Time
SHP010616,O010616,Road,49,2024-12-24,2024-12-29,On-Time
SHP010617,O010617,Standard Shipping,20,2025-12-11,2025-12-22,On-Time
SHP010618,O010618,Air,114,2023-11-08,2023-11-09,On-Time
SHP010619,O010619,Express Courier,58,2025-03-10,2025-03-12,On-Time
SHP010620,O010620,Standard Shipping,31,2024-03-27,2024-04-08,On-Time
SHP010621,O010621,Road,47,2025-08-08,2025-08-12,On-Time
SHP010622,O010622,Express Courier,52,2025-01-25,2025-01-27,On-Time
SHP010623,O010623,Road,57,2025-07-29,2025-08-01,On-Time
SHP010624,O010624,Air,98,2023-02-24,2023-02-27,On-Time
SHP010625,O010625,Rail,25,2025-03-13,2025-03-21,Delayed
SHP010626,O010626,Standard Shipping,21,2024-07-05,2024-07-14,On-Time
SHP010627,O010627,Road,53,2024-10-19,2024-10-26,On-Time
SHP010628,O010628,Road,28,2025-07-30,2025-08-05,On-Time
SHP010629,O010629,Road,59,2025-10-13,2025-10-17,On-Time
SHP010630,O010630,Express Courier,77,2025-03-02,2025-03-04,Delayed
SHP010631,O010631,Rail,24,2024-02-28,2024-03-08,On-Time
SHP010632,O010632,Air,143,2024-10-27,2024-10-28,On-Time
SHP010633,O010633,Road,52,2024-05-31,2024-06-05,On-Time
SHP010634,O010634,Standard Shipping,20,2023-07-18,2023-07-25,On-Time
SHP010635,O010635,Rail,34,2024-11-06,2024-11-14,Delayed
SHP010636,O010636,Road,47,2024-03-16,2024-03-23,On-Time
SHP010637,O010637,Air,81,2025-12-15,2025-12-17,Delayed
SHP010638,O010638,Rail,17,2023-10-16,2023-10-26,On-Time
SHP010639,O010639,Road,28,2024-09-11,2024-09-18,On-Time
SHP010640,O010640,Standard Shipping,29,2024-01-11,2024-01-18,On-Time
SHP010641,O010641,Express Courier,87,2024-05-02,2024-05-05,On-Time
SHP010642,O010642,Road,34,2024-01-18,2024-01-23,On-Time
SHP010643,O010643,Standard Shipping,13,2024-07-21,2024-08-03,Delayed
SHP010644,O010644,Rail,42,2024-02-15,2024-02-23,On-Time
SHP010645,O010645,Express Courier,62,2024-05-20,2024-05-23,On-Time
SHP010646,O010646,Road,52,2025-07-01,2025-07-05,On-Time
SHP010647,O010647,Road,45,2023-02-15,2023-02-18,On-Time
SHP010648,O010648,Standard Shipping,24,2023-12-09,2023-12-18,On-Time
SHP010649,O010649,Road,52,2025-09-20,2025-09-23,On-Time
SHP010650,O010650,Road,33,2025-12-16,2025-12-23,On-Time
SHP010651,O010651,Rail,34,2023-04-20,2023-04-25,On-Time
SHP010652,O010652,Air,146,2025-04-01,2025-04-04,On-Time
SHP010653,O010653,Rail,44,2023-12-15,2023-12-23,On-Time
SHP010654,O010654,Standard Shipping,30,2023-09-14,2023-09-25,On-Time
SHP010655,O010655,Road,30,2025-07-16,2025-07-20,On-Time
SHP010656,O010656,Air,132,2023-03-27,2023-03-29,On-Time
SHP010657,O010657,Air,90,2024-10-22,2024-10-23,On-Time
SHP010658,O010658,Road,53,2024-12-23,2024-12-26,Delayed
SHP010659,O010659,Express Courier,76,2024-12-26,2024-12-28,On-Time
SHP010660,O010660,Express Courier,70,2025-10-02,2025-10-06,On-Time
SHP010661,O010661,Rail,37,2025-10-31,2025-11-10,On-Time
SHP010662,O010662,Express Courier,75,2025-06-18,2025-06-20,On-Time
SHP010663,O010663,Air,98,2023-01-26,2023-01-27,On-Time
SHP010664,O010664,Rail,37,2025-12-17,2025-12-23,On-Time
SHP010665,O010665,Road,22,2025-05-01,2025-05-05,On-Time
SHP010666,O010666,Express Courier,81,2023-07-29,2023-08-01,On-Time
SHP010667,O010667,Standard Shipping,33,2024-12-21,2024-12-28,On-Time
SHP010668,O010668,Standard Shipping,27,2024-03-31,2024-04-11,On-Time
SHP010669,O010669,Rail,21,2025-08-10,2025-08-17,On-Time
SHP010670,O010670,Air,108,2023-05-16,2023-05-17,On-Time
SHP010671,O010671,Road,29,2024-03-28,2024-04-04,On-Time
SHP010672,O010672,Express Courier,84,2024-02-20,2024-02-24,On-Time
SHP010673,O010673,Road,33,2023-08-13,2023-08-17,On-Time
SHP010674,O010674,Standard Shipping,24,2024-11-26,2024-12-04,On-Time
SHP010675,O010675,Express Courier,85,2025-08-27,2025-08-31,On-Time
SHP010676,O010676,Standard Shipping,16,2023-01-10,2023-01-21,On-Time
SHP010677,O010677,Express Courier,80,2025-04-20,2025-04-24,Delayed
SHP010678,O010678,Express Courier,66,2024-07-06,2024-07-10,On-Time
SHP010679,O010679,Standard Shipping,13,2024-02-02,2024-02-12,On-Time
SHP010680,O010680,Rail,39,2023-07-26,2023-08-03,On-Time
SHP010681,O010681,Express Courier,89,2025-01-09,2025-01-13,On-Time
SHP010682,O010682,Road,46,2024-07-17,2024-07-20,On-Time
SHP010683,O010683,Express Courier,75,2023-04-16,2023-04-19,On-Time
SHP010684,O010684,Express Courier,56,2024-04-03,2024-04-05,On-Time
SHP010685,O010685,Express Courier,56,2025-07-15,2025-07-17,On-Time
SHP010686,O010686,Rail,27,2025-09-09,2025-09-16,On-Time
SHP010687,O010687,Express Courier,62,2025-08-15,2025-08-19,On-Time
SHP010688,O010688,Standard Shipping,23,2023-02-02,2023-02-10,On-Time
SHP010689,O010689,Air,106,2025-12-22,2025-12-23,On-Time
SHP010690,O010690,Rail,19,2024-05-10,2024-05-19,Delayed
SHP010691,O010691,Express Courier,55,2024-06-20,2024-06-24,On-Time
SHP010692,O010692,Air,133,2025-09-06,2025-09-08,On-Time
SHP010693,O010693,Air,114,2023-03-23,2023-03-26,On-Time
SHP010694,O010694,Express Courier,72,2025-07-29,2025-07-31,On-Time
SHP010695,O010695,Standard Shipping,11,2023-01-06,2023-01-18,On-Time
SHP010696,O010696,Air,137,2024-01-15,2024-01-16,On-Time
SHP010697,O010697,Air,114,2024-01-02,2024-01-05,On-Time
SHP010698,O010698,Standard Shipping,24,2024-05-02,2024-05-16,On-Time
SHP010699,O010699,Express Courier,73,2023-03-23,2023-03-26,On-Time
SHP010700,O010700,Rail,41,2025-12-04,2025-12-12,On-Time
SHP010701,O010701,Air,138,2025-07-02,2025-07-03,On-Time
SHP010702,O010702,Express Courier,43,2023-07-24,2023-07-26,On-Time
SHP010703,O010703,Express Courier,52,2023-04-26,2023-04-28,Delayed
SHP010704,O010704,Express Courier,78,2025-01-07,2025-01-11,On-Time
SHP010705,O010705,Rail,43,2024-05-02,2024-05-12,Delayed
SHP010706,O010706,Standard Shipping,23,2023-12-18,2023-12-26,On-Time
SHP010707,O010707,Express Courier,61,2025-03-31,2025-04-03,On-Time
SHP010708,O010708,Express Courier,85,2024-12-15,2024-12-18,Delayed
SHP010709,O010709,Rail,18,2024-09-23,2024-10-03,On-Time
SHP010710,O010710,Standard Shipping,26,2025-08-25,2025-09-02,On-Time
SHP010711,O010711,Air,133,2024-01-21,2024-01-24,On-Time
SHP010712,O010712,Rail,19,2025-08-29,2025-09-04,On-Time
SHP010713,O010713,Rail,22,2024-09-19,2024-09-25,On-Time
SHP010714,O010714,Air,112,2025-05-10,2025-05-11,On-Time
SHP010715,O010715,Rail,26,2024-08-04,2024-08-13,On-Time
SHP010716,O010716,Road,48,2025-07-16,2025-07-20,On-Time
SHP010717,O010717,Road,46,2025-03-01,2025-03-08,On-Time
SHP010718,O010718,Rail,17,2024-07-18,2024-07-25,Delayed
SHP010719,O010719,Rail,24,2024-05-17,2024-05-27,On-Time
SHP010720,O010720,Express Courier,60,2025-12-29,2026-01-01,Delayed
SHP010721,O010721,Road,59,2023-03-27,2023-04-02,On-Time
SHP010722,O010722,Air,150,2025-10-07,2025-10-08,On-Time
SHP010723,O010723,Rail,41,2023-11-09,2023-11-14,Delayed
SHP010724,O010724,Express Courier,74,2024-11-04,2024-11-08,On-Time
SHP010725,O010725,Air,110,2024-01-23,2024-01-24,On-Time
SHP010726,O010726,Rail,28,2023-06-09,2023-06-16,On-Time
SHP010727,O010727,Road,50,2025-03-11,2025-03-16,On-Time
SHP010728,O010728,Air,140,2024-04-01,2024-04-04,On-Time
SHP010729,O010729,Standard Shipping,33,2024-11-05,2024-11-19,On-Time
SHP010730,O010730,Standard Shipping,11,2025-01-08,2025-01-19,On-Time
SHP010731,O010731,Rail,31,2024-06-14,2024-06-22,On-Time
SHP010732,O010732,Express Courier,89,2025-03-24,2025-03-28,Delayed
SHP010733,O010733,Road,43,2023-11-09,2023-11-12,Delayed
SHP010734,O010734,Express Courier,79,2025-04-05,2025-04-08,On-Time
SHP010735,O010735,Road,54,2024-10-23,2024-10-30,On-Time
SHP010736,O010736,Standard Shipping,20,2025-01-10,2025-01-19,Delayed
SHP010737,O010737,Standard Shipping,21,2023-03-28,2023-04-05,On-Time
SHP010738,O010738,Rail,25,2024-02-29,2024-03-05,On-Time
SHP010739,O010739,Rail,20,2023-01-10,2023-01-17,On-Time
SHP010740,O010740,Standard Shipping,17,2025-05-02,2025-05-10,On-Time
SHP010741,O010741,Standard Shipping,27,2025-03-09,2025-03-16,On-Time
SHP010742,O010742,Road,52,2025-07-24,2025-07-28,On-Time
SHP010743,O010743,Air,128,2023-02-19,2023-02-21,On-Time
SHP010744,O010744,Road,38,2023-02-07,2023-02-12,On-Time
SHP010745,O010745,Air,81,2024-08-10,2024-08-12,On-Time
SHP010746,O010746,Standard Shipping,26,2025-04-27,2025-05-07,On-Time
SHP010747,O010747,Standard Shipping,31,2025-02-05,2025-02-18,On-Time
SHP010748,O010748,Standard Shipping,30,2023-03-28,2023-04-11,On-Time
SHP010749,O010749,Road,21,2025-08-17,2025-08-22,On-Time
SHP010750,O010750,Road,48,2023-09-23,2023-09-29,On-Time
SHP010751,O010751,Rail,24,2023-04-30,2023-05-06,On-Time
SHP010752,O010752,Road,21,2023-06-23,2023-06-29,On-Time
SHP010753,O010753,Express Courier,88,2023-07-27,2023-07-29,On-Time
SHP010754,O010754,Air,130,2025-03-16,2025-03-19,On-Time
SHP010755,O010755,Standard Shipping,33,2023-02-17,2023-02-28,On-Time
SHP010756,O010756,Road,58,2024-05-29,2024-06-03,On-Time
SHP010757,O010757,Air,105,2024-04-19,2024-04-21,On-Time
SHP010758,O010758,Road,35,2023-03-27,2023-04-02,Delayed
SHP010759,O010759,Standard Shipping,18,2024-03-29,2024-04-12,On-Time
SHP010760,O010760,Air,87,2025-12-25,2025-12-27,On-Time
SHP010761,O010761,Standard Shipping,14,2023-05-16,2023-05-26,On-Time
SHP010762,O010762,Air,127,2024-10-23,2024-10-26,On-Time
SHP010763,O010763,Air,92,2025-03-08,2025-03-09,On-Time
SHP010764,O010764,Express Courier,44,2024-11-21,2024-11-23,On-Time
SHP010765,O010765,Rail,35,2025-07-05,2025-07-15,On-Time
SHP010766,O010766,Express Courier,87,2024-04-05,2024-04-09,Delayed
SHP010767,O010767,Standard Shipping,26,2025-05-27,2025-06-03,On-Time
SHP010768,O010768,Rail,41,2023-05-03,2023-05-10,On-Time
SHP010769,O010769,Rail,15,2025-03-26,2025-04-05,On-Time
SHP010770,O010770,Standard Shipping,27,2025-03-17,2025-03-24,Delayed
SHP010771,O010771,Air,88,2024-10-03,2024-10-05,On-Time
SHP010772,O010772,Express Courier,54,2025-02-22,2025-02-24,On-Time
SHP010773,O010773,Air,107,2023-12-15,2023-12-17,On-Time
SHP010774,O010774,Express Courier,51,2025-11-03,2025-11-06,On-Time
SHP010775,O010775,Standard Shipping,16,2025-12-18,2025-12-29,On-Time
SHP010776,O010776,Road,43,2024-07-20,2024-07-24,On-Time
SHP010777,O010777,Road,52,2023-03-03,2023-03-09,On-Time
SHP010778,O010778,Express Courier,50,2025-03-24,2025-03-28,On-Time
SHP010779,O010779,Express Courier,83,2024-06-12,2024-06-15,On-Time
SHP010780,O010780,Standard Shipping,14,2023-03-30,2023-04-06,On-Time
SHP010781,O010781,Rail,36,2023-02-15,2023-02-23,On-Time
SHP010782,O010782,Rail,31,2024-12-03,2024-12-08,Delayed
SHP010783,O010783,Air,88,2024-11-22,2024-11-24,On-Time
SHP010784,O010784,Standard Shipping,23,2025-03-29,2025-04-12,Delayed
SHP010785,O010785,Road,47,2024-06-17,2024-06-21,On-Time
SHP010786,O010786,Standard Shipping,30,2023-12-03,2023-12-15,On-Time
SHP010787,O010787,Standard Shipping,19,2025-05-22,2025-06-01,On-Time
SHP010788,O010788,Standard Shipping,20,2023-03-07,2023-03-16,On-Time
SHP010789,O010789,Rail,17,2025-04-25,2025-05-05,On-Time
SHP010790,O010790,Rail,31,2023-03-08,2023-03-14,On-Time
SHP010791,O010791,Road,58,2024-11-28,2024-12-02,On-Time
SHP010792,O010792,Rail,20,2024-06-27,2024-07-02,On-Time
SHP010793,O010793,Standard Shipping,12,2024-03-13,2024-03-22,Delayed
SHP010794,O010794,Express Courier,86,2024-08-25,2024-08-29,On-Time
SHP010795,O010795,Standard Shipping,24,2025-10-26,2025-11-04,On-Time
SHP010796,O010796,Road,32,2024-01-27,2024-02-02,On-Time
SHP010797,O010797,Rail,20,2024-03-24,2024-03-30,On-Time
SHP010798,O010798,Air,140,2024-06-10,2024-06-11,On-Time
SHP010799,O010799,Express Courier,86,2023-02-26,2023-02-28,On-Time
SHP010800,O010800,Express Courier,64,2025-06-04,2025-06-08,On-Time
SHP010801,O010801,Express Courier,69,2025-07-05,2025-07-09,On-Time
SHP010802,O010802,Express Courier,48,2025-04-27,2025-04-29,On-Time
SHP010803,O010803,Standard Shipping,29,2024-12-25,2025-01-01,Delayed
SHP010804,O010804,Air,147,2024-03-25,2024-03-27,On-Time
SHP010805,O010805,Road,21,2024-08-27,2024-09-03,Delayed
SHP010806,O010806,Express Courier,41,2025-12-03,2025-12-05,On-Time
SHP010807,O010807,Rail,16,2023-08-25,2023-09-03,On-Time
SHP010808,O010808,Standard Shipping,13,2023-02-28,2023-03-13,On-Time
SHP010809,O010809,Road,54,2025-05-25,2025-05-30,Delayed
SHP010810,O010810,Air,118,2023-05-24,2023-05-27,On-Time
SHP010811,O010811,Express Courier,60,2023-12-03,2023-12-06,On-Time
SHP010812,O010812,Express Courier,66,2024-09-10,2024-09-12,On-Time
SHP010813,O010813,Air,124,2024-06-10,2024-06-11,On-Time
SHP010814,O010814,Standard Shipping,18,2025-05-02,2025-05-09,On-Time
SHP010815,O010815,Rail,35,2025-05-16,2025-05-21,On-Time
SHP010816,O010816,Standard Shipping,10,2024-02-25,2024-03-03,On-Time
SHP010817,O010817,Road,39,2023-08-19,2023-08-24,On-Time
SHP010818,O010818,Road,25,2024-01-24,2024-01-28,On-Time
SHP010819,O010819,Air,122,2025-11-09,2025-11-12,On-Time
SHP010820,O010820,Standard Shipping,11,2023-09-26,2023-10-06,On-Time
SHP010821,O010821,Rail,27,2025-08-23,2025-08-31,On-Time
SHP010822,O010822,Rail,41,2025-03-09,2025-03-18,On-Time
SHP010823,O010823,Express Courier,83,2025-06-05,2025-06-07,On-Time
SHP010824,O010824,Road,43,2023-06-13,2023-06-17,On-Time
SHP010825,O010825,Express Courier,76,2024-10-26,2024-10-28,On-Time
SHP010826,O010826,Road,46,2024-10-16,2024-10-21,On-Time
SHP010827,O010827,Air,147,2024-12-06,2024-12-09,Delayed
SHP010828,O010828,Road,54,2024-06-18,2024-06-22,Delayed
SHP010829,O010829,Road,20,2024-12-27,2024-12-31,On-Time
SHP010830,O010830,Road,59,2023-11-18,2023-11-25,On-Time
SHP010831,O010831,Rail,21,2025-02-26,2025-03-08,On-Time
SHP010832,O010832,Air,143,2023-06-14,2023-06-17,On-Time
SHP010833,O010833,Road,47,2023-05-12,2023-05-19,Delayed
