Order_ID,Order_Date,Product_ID,Supplier_ID,Warehouse_ID,Region_ID,Quantity,Revenue,Fulfillment_Status
O010619,2025-03-08,P020,S006,W003,R005,7,833,Fulfilled
O010620,2024-03-27,P006,S008,W005,R002,5,5995,Fulfilled
O010621,2025-08-06,P006,S004,W001,R004,5,5995,Fulfilled
O010622,2025-01-25,P014,S001,W001,R004,5,945,Fulfilled
O010623,2025-07-29,P005,S008,W001,R003,2,658,Fulfilled
O010624,2023-02-24,P008,S004,W001,R004,1,249,Fulfilled
O010625,2025-03-12,P002,S002,W005,R005,4,2796,Fulfilled
O010626,2024-07-03,P001,S002,W004,R003,5,4445,Pending
O010627,2024-10-18,P001,S004,W002,R002,5,4445,Fulfilled
O010628,2025-07-28,P014,S009,W002,R002,7,1323,Fulfilled
O010629,2025-10-12,P022,S002,W003,R001,3,237,Fulfilled
O010630,2025-03-01,P001,S004,W001,R002,2,1778,Fulfilled
O010631,2024-02-27,P008,S007,W001,R002,1,249,Delayed
O010632,2024-10-25,P015,S008,W004,R005,3,1047,Fulfilled
O010633,2024-05-29,P021,S004,W002,R004,3,177,Fulfilled
O010634,2023-07-18,P002,S005,W004,R005,4,2796,Fulfilled
O010635,2024-11-04,P005,S002,W001,R005,9,2961,Fulfilled
O010636,2024-03-14,P023,S010,W001,R005,1,49,Fulfilled
O010637,2025-12-13,P010,S005,W002,R003,3,687,Fulfilled
O010638,2023-10-16,P018,S002,W003,R001,4,156,Fulfilled
O010639,2024-09-10,P016,S007,W004,R001,3,897,Fulfilled
O010640,2024-01-10,P004,S008,W005,R005,3,747,Fulfilled
O010641,2024-04-30,P019,S005,W001,R005,4,316,Fulfilled
O010642,2024-01-18,P003,S004,W003,R001,4,2196,Delayed
O010643,2024-07-20,P003,S001,W004,R001,7,3843,Fulfilled
O010644,2024-02-13,P017,S008,W005,R004,3,267,Fulfilled
O010645,2024-05-20,P003,S004,W005,R003,1,549,Delayed
O010646,2025-06-30,P014,S010,W005,R001,7,1323,Fulfilled
O010647,2023-02-13,P018,S001,W005,R004,1,39,Fulfilled
O010648,2023-12-07,P016,S001,W002,R005,5,1495,Fulfilled
O010649,2025-09-19,P005,S004,W005,R003,3,987,Fulfilled
O010650,2025-12-14,P020,S006,W002,R003,5,595,Fulfilled
O010651,2023-04-19,P020,S001,W004,R003,2,238,Fulfilled
O010652,2025-04-01,P004,S001,W003,R005,2,498,Fulfilled
O010653,2023-12-15,P019,S008,W004,R001,3,237,Fulfilled
O010654,2023-09-14,P013,S009,W005,R005,3,417,Fulfilled
O010655,2025-07-16,P005,S010,W004,R003,5,1645,Fulfilled
O010656,2023-03-25,P007,S004,W002,R005,6,1074,Fulfilled
O010657,2024-10-22,P014,S003,W001,R005,2,378,Fulfilled
O010658,2024-12-23,P025,S001,W003,R001,5,195,Fulfilled
O010659,2024-12-26,P013,S001,W003,R001,3,417,Fulfilled
O010660,2025-09-30,P018,S008,W003,R003,2,78,Fulfilled
O010661,2025-10-30,P008,S005,W002,R002,3,747,Fulfilled
O010662,2025-06-18,P022,S008,W004,R005,2,158,Fulfilled
O010663,2023-01-25,P004,S006,W003,R003,4,996,Fulfilled
O010664,2025-12-15,P014,S009,W003,R005,2,378,Fulfilled
O010665,2025-05-01,P009,S004,W004,R001,1,799,Fulfilled
O010666,2023-07-27,P013,S005,W003,R003,6,834,Pending
O010667,2024-12-19,P013,S006,W002,R001,2,278,Fulfilled
O010668,2024-03-29,P025,S007,W005,R001,6,234,Fulfilled
O010669,2025-08-08,P016,S004,W005,R003,2,598,Fulfilled
O010670,2023-05-16,P017,S001,W002,R004,3,267,Fulfilled
O010671,2024-03-26,P021,S003,W005,R001,5,295,Fulfilled
O010672,2024-02-18,P016,S001,W005,R004,1,299,Fulfilled
O010673,2023-08-12,P001,S005,W003,R005,2,1778,Fulfilled
O010674,2024-11-25,P015,S002,W002,R005,2,698,Fulfilled
O010675,2025-08-25,P025,S009,W005,R004,4,156,Fulfilled
O010676,2023-01-08,P008,S006,W004,R003,1,249,Fulfilled
O010677,2025-04-18,P017,S005,W005,R001,5,445,Fulfilled
O010678,2024-07-06,P006,S008,W002,R001,3,3597,Delayed
O010679,2024-01-31,P019,S003,W002,R002,1,79,Fulfilled
O010680,2023-07-24,P011,S009,W001,R004,4,676,Fulfilled
O010681,2025-01-08,P022,S009,W003,R001,1,79,Fulfilled
O010682,2024-07-16,P002,S007,W005,R001,3,2097,Fulfilled
O010683,2023-04-15,P018,S004,W003,R004,3,117,Fulfilled
O010684,2024-04-02,P008,S002,W002,R001,4,996,Fulfilled
O010685,2025-07-15,P014,S001,W001,R004,1,189,Fulfilled
O010686,2025-09-07,P024,S002,W001,R001,2,198,Fulfilled
O010687,2025-08-14,P020,S005,W005,R005,3,357,Fulfilled
O010688,2023-01-31,P015,S010,W002,R003,1,349,Pending
O010689,2025-12-21,P003,S004,W005,R002,5,2745,Fulfilled
O010690,2024-05-10,P001,S005,W001,R005,4,3556,Fulfilled
O010691,2024-06-18,P009,S003,W003,R001,2,1598,Fulfilled
O010692,2025-09-06,P023,S009,W001,R003,2,98,Fulfilled
O010693,2023-03-21,P002,S007,W001,R004,1,699,Fulfilled
O010694,2025-07-27,P024,S010,W002,R001,1,99,Fulfilled
O010695,2023-01-04,P004,S001,W003,R005,3,747,Fulfilled
O010696,2024-01-14,P007,S008,W003,R001,3,537,Fulfilled
O010697,2023-12-31,P020,S003,W001,R003,1,119,Fulfilled
O010698,2024-05-02,P021,S006,W001,R004,2,118,Fulfilled
O010699,2023-03-22,P013,S004,W005,R005,3,417,Fulfilled
O010700,2025-12-03,P006,S005,W001,R003,7,8393,Delayed
O010701,2025-07-02,P016,S003,W005,R001,4,1196,Fulfilled
O010702,2023-07-23,P013,S006,W002,R005,4,556,Fulfilled
O010703,2023-04-24,P013,S002,W005,R005,2,278,Fulfilled
O010704,2025-01-06,P021,S003,W004,R002,3,177,Fulfilled
O010705,2024-05-01,P009,S007,W003,R005,2,1598,Fulfilled
O010706,2023-12-18,P015,S004,W005,R004,2,698,Delayed
O010707,2025-03-29,P009,S005,W001,R003,5,3995,Fulfilled
O010708,2024-12-15,P008,S008,W002,R004,6,1494,Fulfilled
O010709,2024-09-21,P003,S001,W004,R005,1,549,Pending
O010710,2025-08-23,P005,S008,W005,R003,1,329,Fulfilled
O010711,2024-01-21,P010,S007,W004,R001,1,229,Fulfilled
O010712,2025-08-29,P020,S004,W001,R001,3,357,Fulfilled
O010713,2024-09-19,P006,S008,W001,R002,1,1199,Fulfilled
O010714,2025-05-10,P025,S010,W003,R005,2,78,Fulfilled
O010715,2024-08-02,P002,S006,W003,R002,4,2796,Delayed
O010716,2025-07-14,P007,S007,W005,R002,3,537,Fulfilled
O010717,2025-03-01,P004,S005,W004,R003,2,498,Fulfilled
O010718,2024-07-17,P023,S008,W003,R004,1,49,Fulfilled
O010719,2024-05-16,P003,S007,W002,R004,3,1647,Fulfilled
O010720,2025-12-27,P011,S007,W005,R005,2,338,Fulfilled
O010721,2023-03-27,P024,S005,W003,R004,4,396,Fulfilled
O010722,2025-10-07,P016,S008,W004,R002,4,1196,Fulfilled
O010723,2023-11-07,P013,S009,W002,R002,3,417,Fulfilled
O010724,2024-11-02,P009,S008,W001,R002,3,2397,Fulfilled
O010725,2024-01-22,P008,S004,W001,R005,1,249,Fulfilled
O010726,2023-06-09,P012,S004,W005,R003,5,1245,Fulfilled
O010727,2025-03-09,P022,S008,W005,R004,3,237,Fulfilled
O010728,2024-04-01,P006,S009,W004,R004,3,3597,Fulfilled
O010729,2024-11-03,P006,S010,W002,R002,5,5995,Fulfilled
O010730,2025-01-06,P004,S003,W004,R004,5,1245,Fulfilled
O010731,2024-06-12,P001,S002,W003,R003,4,3556,Fulfilled
O010732,2025-03-23,P001,S008,W002,R005,1,889,Fulfilled
O010733,2023-11-08,P025,S004,W005,R005,6,234,Fulfilled
O010734,2025-04-03,P014,S004,W001,R005,2,378,Fulfilled
O010735,2024-10-22,P009,S007,W005,R004,3,2397,Fulfilled
O010736,2025-01-10,P010,S010,W002,R005,2,458,Fulfilled
O010737,2023-03-26,P018,S010,W004,R004,3,117,Pending
O010738,2024-02-29,P014,S010,W004,R002,3,567,Fulfilled
O010739,2023-01-09,P001,S001,W001,R003,3,2667,Fulfilled
O010740,2025-04-30,P003,S005,W004,R005,2,1098,Fulfilled
O010741,2025-03-08,P009,S001,W002,R003,4,3196,Fulfilled
O010742,2025-07-23,P004,S009,W003,R002,5,1245,Fulfilled
O010743,2023-02-18,P023,S005,W003,R004,3,147,Fulfilled
O010744,2023-02-06,P008,S008,W005,R002,3,747,Fulfilled
O010745,2024-08-10,P003,S004,W001,R002,2,1098,Fulfilled
O010746,2025-04-26,P002,S004,W001,R005,5,3495,Fulfilled
O010747,2025-02-03,P015,S003,W004,R005,4,1396,Delayed
O010748,2023-03-26,P023,S003,W001,R005,2,98,Fulfilled
O010749,2025-08-15,P019,S001,W003,R004,2,158,Fulfilled
O010750,2023-09-21,P022,S005,W004,R001,3,237,Delayed
O010751,2023-04-28,P010,S008,W003,R005,1,229,Delayed
O010752,2023-06-23,P008,S004,W004,R002,2,498,Fulfilled
O010753,2023-07-26,P019,S005,W004,R001,5,395,Fulfilled
O010754,2025-03-15,P010,S010,W003,R004,1,229,Delayed
O010755,2023-02-16,P020,S001,W003,R005,1,119,Fulfilled
O010756,2024-05-27,P009,S008,W002,R005,5,3995,Fulfilled
O010757,2024-04-17,P011,S002,W003,R002,5,845,Fulfilled
O010758,2023-03-26,P019,S006,W001,R004,5,395,Fulfilled
O010759,2024-03-29,P005,S002,W004,R001,2,658,Fulfilled
O010760,2025-12-25,P020,S008,W001,R004,1,119,Fulfilled
O010761,2023-05-15,P003,S006,W001,R004,4,2196,Fulfilled
O010762,2024-10-22,P018,S006,W004,R002,2,78,Fulfilled
O010763,2025-03-08,P018,S009,W005,R002,3,117,Fulfilled
O010764,2024-11-20,P018,S007,W004,R001,1,39,Fulfilled
O010765,2025-07-04,P012,S004,W003,R002,2,498,Fulfilled
O010766,2024-04-03,P011,S007,W001,R005,2,338,Fulfilled
O010767,2025-05-27,P008,S007,W005,R004,1,249,Fulfilled
O010768,2023-05-03,P022,S009,W004,R002,4,316,Fulfilled
O010769,2025-03-26,P022,S007,W002,R001,2,158,Fulfilled
O010770,2025-03-17,P006,S003,W004,R001,2,2398,Fulfilled
O010771,2024-10-02,P008,S002,W004,R004,1,249,Fulfilled
O010772,2025-02-22,P012,S006,W002,R001,4,996,Fulfilled
O010773,2023-12-13,P020,S004,W002,R002,1,119,Fulfilled
O010774,2025-11-01,P021,S008,W005,R005,5,295,Delayed
O010775,2025-12-18,P003,S009,W002,R001,5,2745,Delayed
O010776,2024-07-18,P008,S002,W003,R005,2,498,Fulfilled
O010777,2023-03-01,P011,S005,W005,R001,1,169,Fulfilled
O010778,2025-03-24,P018,S006,W002,R001,4,156,Pending
O010779,2024-06-10,P003,S008,W004,R001,1,549,Delayed
O010780,2023-03-29,P010,S009,W005,R005,3,687,Fulfilled
O010781,2023-02-13,P005,S006,W003,R004,5,1645,Delayed
O010782,2024-12-01,P008,S006,W005,R001,2,498,Fulfilled
O010783,2024-11-21,P008,S003,W005,R002,2,498,Fulfilled
O010784,2025-03-28,P005,S003,W004,R002,4,1316,Fulfilled
O010785,2024-06-17,P015,S007,W002,R005,1,349,Fulfilled
O010786,2023-12-02,P020,S003,W004,R004,3,357,Fulfilled
O010787,2025-05-21,P011,S006,W004,R004,3,507,Fulfilled
O010788,2023-03-05,P005,S008,W001,R002,4,1316,Fulfilled
O010789,2025-04-25,P022,S007,W005,R003,2,158,Fulfilled
O010790,2023-03-08,P016,S003,W002,R001,5,1495,Fulfilled
O010791,2024-11-27,P008,S003,W002,R005,2,498,Fulfilled
O010792,2024-06-25,P011,S008,W002,R004,3,507,Fulfilled
O010793,2024-03-12,P007,S003,W004,R004,1,179,Delayed
O010794,2024-08-23,P009,S004,W001,R003,1,799,Fulfilled
O010795,2025-10-26,P011,S005,W005,R002,1,169,Fulfilled
O010796,2024-01-26,P021,S005,W002,R005,4,236,Fulfilled
O010797,2024-03-23,P020,S004,W002,R005,3,357,Fulfilled
O010798,2024-06-10,P020,S008,W002,R005,3,357,Fulfilled
O010799,2023-02-25,P022,S002,W005,R004,5,395,Fulfilled
O010800,2025-06-03,P022,S004,W004,R003,2,158,Fulfilled
O010801,2025-07-04,P007,S010,W003,R005,4,716,Fulfilled
O010802,2025-04-25,P011,S007,W003,R002,1,169,Delayed
O010803,2024-12-25,P023,S008,W005,R005,5,245,Fulfilled
O010804,2024-03-24,P009,S003,W001,R003,2,1598,Fulfilled
O010805,2024-08-25,P013,S001,W001,R003,1,139,Fulfilled
O010806,2025-12-01,P013,S006,W001,R005,4,556,Fulfilled
O010807,2023-08-25,P019,S001,W002,R004,6,474,Fulfilled
O010808,2023-02-27,P018,S009,W005,R005,1,39,Fulfilled
O010809,2025-05-24,P015,S006,W001,R001,2,698,Fulfilled
O010810,2023-05-22,P020,S003,W001,R005,5,595,Fulfilled
O010811,2023-12-01,P017,S005,W004,R001,4,356,Fulfilled
O010812,2024-09-08,P011,S010,W004,R004,3,507,Fulfilled
O010813,2024-06-08,P021,S010,W004,R002,2,118,Fulfilled
O010814,2025-05-02,P012,S004,W005,R005,2,498,Fulfilled
O010815,2025-05-14,P012,S004,W002,R003,4,996,Fulfilled
O010816,2024-02-24,P021,S008,W002,R003,9,531,Fulfilled
O010817,2023-08-19,P005,S010,W004,R003,8,2632,Fulfilled
O010818,2024-01-22,P019,S010,W004,R001,6,474,Fulfilled
O010819,2025-11-07,P006,S003,W005,R005,4,4796,Fulfilled
O010820,2023-09-26,P021,S006,W001,R004,2,118,Fulfilled
O010821,2025-08-21,P005,S010,W005,R001,5,1645,Fulfilled
O010822,2025-03-09,P002,S009,W001,R005,2,1398,Fulfilled
O010823,2025-06-04,P008,S009,W003,R004,3,747,Fulfilled
O010824,2023-06-13,P002,S010,W002,R001,8,5592,Fulfilled
O010825,2024-10-24,P013,S004,W005,R001,4,556,Pending
O010826,2024-10-16,P012,S004,W005,R004,3,747,Fulfilled
O010827,2024-12-06,P001,S002,W004,R003,4,3556,Fulfilled
O010828,2024-06-16,P023,S006,W001,R001,3,147,Fulfilled
O010829,2024-12-27,P013,S002,W002,R005,4,556,Fulfilled
O010830,2023-11-16,P010,S007,W004,R005,4,916,Fulfilled
O010831,2025-02-26,P025,S006,W002,R004,5,195,Fulfilled
O010832,2023-06-14,P001,S010,W004,R001,1,889,Fulfilled
O010833,2023-05-11,P017,S007,W003,R002,4,356,Delayed
O010834,2023-07-13,P008,S002,W004,R003,3,747,Fulfilled
O010835,2025-05-12,P021,S009,W001,R005,3,177,Fulfilled
O010836,2024-10-08,P018,S001,W002,R001,2,78,Fulfilled
O010837,2025-06-04,P017,S008,W001,R001,3,267,Fulfilled
O010838,2023-12-11,P018,S007,W005,R001,4,156,Fulfilled
O010839,2024-12-24,P003,S001,W004,R002,5,2745,Fulfilled
O010840,2023-07-22,P008,S009,W001,R003,8,1992,Fulfilled
O010841,2023-12-19,P008,S004,W005,R002,3,747,Delayed
O010842,2023-04-05,P011,S005,W003,R003,1,169,Fulfilled
O010843,2024-02-20,P001,S006,W003,R001,2,1778,Fulfilled
O010844,2025-07-25,P004,S010,W002,R003,1,249,Fulfilled
O010845,2024-08-30,P007,S006,W001,R003,3,537,Fulfilled
O010846,2025-11-14,P007,S009,W003,R005,1,179,Fulfilled
O010847,2024-08-13,P012,S005,W003,R003,3,747,Fulfilled
O010848,2024-08-18,P012,S001,W004,R005,4,996,Fulfilled
O010849,2024-07-11,P005,S006,W004,R001,4,1316,Fulfilled
O010850,2023-11-02,P016,S005,W005,R002,4,1196,Fulfilled
O010851,2023-09-11,P010,S010,W004,R001,10,2290,Fulfilled
O010852,2024-03-14,P009,S008,W003,R001,3,2397,Fulfilled
O010853,2024-02-05,P019,S002,W002,R002,3,237,Delayed
O010854,2024-04-15,P022,S004,W001,R005,4,316,Fulfilled
O010855,2023-12-17,P016,S001,W003,R004,1,299,Delayed
O010856,2024-06-23,P005,S001,W002,R004,3,987,Fulfilled
O010857,2025-08-12,P002,S001,W002,R001,3,2097,Fulfilled
O010858,2025-01-06,P015,S007,W004,R004,6,2094,Fulfilled
O010859,2023-09-03,P016,S005,W001,R002,2,598,Fulfilled
O010860,2023-09-12,P022,S003,W003,R002,2,158,Fulfilled
O010861,2025-08-20,P002,S006,W005,R003,5,3495,Fulfilled
O010862,2025-12-03,P014,S004,W005,R002,3,567,Fulfilled
O010863,2023-04-28,P023,S005,W004,R005,2,98,Fulfilled
O010864,2023-04-30,P008,S007,W002,R003,3,747,Fulfilled
O010865,2023-11-29,P012,S005,W005,R001,4,996,Fulfilled
O010866,2025-12-14,P019,S001,W005,R002,5,395,Fulfilled
O010867,2025-12-26,P019,S007,W005,R003,1,79,Fulfilled
O010868,2024-04-13,P015,S008,W005,R002,3,1047,Fulfilled
O010869,2024-07-25,P022,S004,W002,R005,2,158,Fulfilled
O010870,2024-05-18,P001,S006,W005,R001,5,4445,Fulfilled
O010871,2025-03-01,P002,S009,W002,R004,1,699,Fulfilled
O010872,2023-09-01,P006,S005,W005,R001,4,4796,Fulfilled
O010873,2025-02-21,P002,S007,W003,R003,2,1398,Fulfilled
O010874,2024-10-24,P018,S007,W001,R004,2,78,Fulfilled
O010875,2024-04-20,P021,S007,W004,R004,6,354,Fulfilled
O010876,2024-01-30,P015,S010,W002,R001,4,1396,Fulfilled
O010877,2023-07-08,P002,S004,W005,R001,5,3495,Fulfilled
O010878,2024-11-12,P022,S005,W002,R003,1,79,Fulfilled
O010879,2025-03-09,P013,S008,W001,R003,1,139,Fulfilled
O010880,2023-04-23,P015,S010,W001,R003,1,349,Fulfilled
O010881,2024-12-15,P001,S001,W003,R003,7,6223,Fulfilled
O010882,2023-03-26,P025,S003,W005,R002,6,234,Fulfilled
O010883,2023-11-30,P015,S009,W001,R004,4,1396,Fulfilled
O010884,2025-11-23,P009,S006,W003,R002,1,799,Pending
O010885,2023-04-10,P012,S008,W004,R005,3,747,Fulfilled
O010886,2025-01-27,P012,S005,W001,R002,5,1245,Fulfilled
O010887,2025-05-17,P010,S010,W002,R003,3,687,Fulfilled
O010888,2023-04-27,P006,S005,W005,R004,2,2398,Fulfilled
O010889,2025-07-10,P003,S009,W001,R003,6,3294,Pending
O010890,2023-12-25,P020,S008,W004,R004,4,476,Fulfilled
O010891,2024-04-15,P019,S003,W002,R002,4,316,Fulfilled
O010892,2025-03-03,P002,S001,W004,R002,1,699,Fulfilled
O010893,2025-07-10,P001,S008,W005,R005,2,1778,Fulfilled
O010894,2024-01-25,P023,S010,W002,R001,1,49,Fulfilled
O010895,2023-09-09,P011,S002,W002,R001,3,507,Fulfilled
O010896,2025-08-30,P018,S003,W004,R003,6,234,Fulfilled
O010897,2025-11-19,P014,S002,W005,R005,1,189,Fulfilled
O010898,2025-03-15,P021,S008,W001,R001,4,236,Fulfilled
O010899,2025-11-14,P017,S007,W002,R001,1,89,Fulfilled
O010900,2025-07-23,P018,S008,W003,R001,3,117,Fulfilled
O010901,2024-09-07,P021,S005,W004,R001,2,118,Fulfilled
O010902,2023-10-18,P017,S008,W004,R002,2,178,Fulfilled
O010903,2025-09-17,P021,S004,W004,R004,2,118,Fulfilled
O010904,2023-02-11,P004,S001,W002,R001,1,249,Fulfilled
O010905,2025-01-08,P005,S002,W003,R004,1,329,Fulfilled
O010906,2025-10-19,P011,S003,W002,R005,3,507,Fulfilled
O010907,2023-05-10,P019,S007,W003,R005,3,237,Delayed
O010908,2025-04-19,P021,S010,W002,R005,1,59,Delayed
O010909,2025-01-13,P013,S007,W003,R005,1,139,Fulfilled
O010910,2023-08-29,P025,S004,W003,R003,1,39,Fulfilled
O010911,2025-03-05,P004,S006,W003,R001,3,747,Fulfilled
O010912,2025-04-17,P017,S007,W005,R005,4,356,Fulfilled
O010913,2024-09-24,P008,S002,W004,R003,1,249,Fulfilled
O010914,2024-01-05,P015,S005,W005,R002,6,2094,Fulfilled
O010915,2023-04-22,P001,S002,W002,R001,5,4445,Fulfilled
O010916,2025-02-02,P014,S004,W001,R003,5,945,Fulfilled
O010917,2025-05-14,P021,S008,W004,R003,2,118,Fulfilled
O010918,2025-07-18,P019,S001,W001,R003,3,237,Fulfilled
O010919,2024-09-21,P006,S009,W002,R005,3,3597,Fulfilled
O010920,2023-09-24,P019,S006,W002,R005,4,316,Fulfilled
O010921,2024-10-25,P024,S004,W005,R002,2,198,Fulfilled
O010922,2023-01-18,P021,S009,W002,R002,2,118,Fulfilled
O010923,2023-02-17,P020,S009,W001,R001,4,476,Fulfilled
O010924,2024-05-05,P016,S004,W001,R001,4,1196,Fulfilled
O010925,2025-07-28,P009,S007,W005,R004,7,5593,Fulfilled
O010926,2025-07-28,P024,S001,W003,R005,3,297,Fulfilled
O010927,2024-06-09,P009,S002,W003,R005,4,3196,Fulfilled
O010928,2023-03-04,P017,S008,W004,R002,5,445,Fulfilled
O010929,2025-01-09,P011,S010,W002,R001,4,676,Fulfilled
O010930,2024-12-17,P011,S008,W005,R005,3,507,Fulfilled
O010931,2025-05-15,P018,S005,W005,R005,5,195,Fulfilled
O010932,2025-03-21,P001,S010,W001,R004,1,889,Fulfilled
O010933,2023-10-01,P008,S003,W001,R002,1,249,Fulfilled
O010934,2023-10-11,P021,S010,W003,R004,2,118,Fulfilled
O010935,2023-03-04,P020,S004,W005,R003,6,714,Pending
O010936,2025-02-13,P015,S006,W002,R004,1,349,Fulfilled
O010937,2023-07-19,P018,S006,W004,R001,1,39,Fulfilled
O010938,2023-01-30,P012,S008,W002,R004,7,1743,Fulfilled
O010939,2025-07-11,P002,S004,W001,R005,3,2097,Fulfilled
O010940,2024-11-14,P018,S007,W001,R005,2,78,Delayed
O010941,2024-03-20,P024,S006,W003,R005,3,297,Fulfilled
O010942,2024-04-05,P010,S008,W003,R002,3,687,Fulfilled
O010943,2024-03-25,P011,S007,W003,R002,5,845,Fulfilled
O010944,2025-10-20,P025,S007,W004,R001,4,156,Fulfilled
O010945,2025-12-06,P018,S003,W005,R003,2,78,Fulfilled
O010946,2025-04-17,P024,S009,W002,R001,2,198,Fulfilled
O010947,2024-06-02,P016,S010,W004,R005,1,299,Fulfilled
O010948,2023-06-16,P001,S003,W004,R004,1,889,Fulfilled
O010949,2024-01-04,P002,S006,W001,R004,4,2796,Fulfilled
O010950,2025-09-15,P020,S006,W001,R001,2,238,Fulfilled
O010951,2024-06-08,P019,S004,W002,R005,1,79,Fulfilled
O010952,2024-12-15,P016,S010,W002,R003,5,1495,Fulfilled
O010953,2023-10-28,P012,S001,W002,R003,3,747,Fulfilled
O010954,2024-02-12,P009,S001,W001,R002,5,3995,Fulfilled
O010955,2024-08-22,P015,S003,W004,R004,2,698,Fulfilled
O010956,2024-08-02,P014,S004,W005,R005,2,378,Fulfilled
O010957,2023-02-14,P025,S006,W002,R005,8,312,Fulfilled
O010958,2025-01-12,P018,S008,W002,R003,2,78,Fulfilled
O010959,2024-12-04,P002,S010,W001,R005,2,1398,Delayed
O010960,2023-06-05,P014,S002,W001,R005,1,189,Fulfilled
O010961,2024-03-31,P021,S001,W003,R003,1,59,Fulfilled
O010962,2023-08-20,P002,S008,W005,R005,6,4194,Fulfilled
O010963,2025-07-14,P013,S010,W005,R003,2,278,Fulfilled
O010964,2025-01-08,P008,S005,W002,R004,2,498,Fulfilled
O010965,2024-06-30,P006,S010,W005,R004,6,7194,Fulfilled
O010966,2023-03-16,P014,S010,W001,R004,3,567,Fulfilled
O010967,2024-11-27,P017,S009,W005,R004,3,267,Fulfilled
O010968,2024-04-08,P007,S001,W003,R004,4,716,Fulfilled
O010969,2025-03-18,P025,S008,W005,R002,1,39,Fulfilled
O010970,2023-06-10,P023,S005,W002,R003,4,196,Fulfilled
O010971,2024-12-17,P003,S006,W001,R005,4,2196,Fulfilled
O010972,2023-02-07,P024,S003,W002,R004,3,297,Fulfilled
O010973,2024-08-01,P014,S008,W002,R001,6,1134,Fulfilled
O010974,2025-03-17,P013,S007,W002,R005,3,417,Fulfilled
O010975,2024-10-16,P006,S001,W002,R001,4,4796,Fulfilled
O010976,2023-07-13,P022,S008,W001,R003,5,395,Fulfilled
O010977,2023-10-01,P010,S009,W005,R005,4,916,Fulfilled
O010978,2023-02-25,P023,S003,W001,R001,5,245,Fulfilled
O010979,2025-04-21,P012,S008,W003,R003,3,747,Fulfilled
O010980,2025-08-23,P003,S010,W005,R002,3,1647,Fulfilled
O010981,2024-09-08,P021,S001,W001,R005,1,59,Fulfilled
O010982,2025-11-12,P014,S006,W001,R005,1,189,Fulfilled
O010983,2024-05-19,P018,S002,W005,R004,2,78,Fulfilled
O010984,2025-01-27,P002,S005,W003,R001,3,2097,Fulfilled
O010985,2024-02-09,P020,S001,W002,R002,4,476,Fulfilled
O010986,2023-09-03,P021,S004,W002,R005,4,236,Delayed
O010987,2023-10-21,P002,S009,W001,R004,3,2097,Fulfilled
O010988,2024-11-19,P008,S009,W002,R005,4,996,Fulfilled
O010989,2024-02-18,P002,S007,W001,R001,2,1398,Fulfilled
O010990,2023-07-21,P024,S003,W002,R005,1,99,Fulfilled
O010991,2025-11-03,P018,S004,W005,R003,3,117,Delayed
O010992,2025-11-26,P021,S006,W005,R003,2,118,Fulfilled
O010993,2023-02-03,P021,S010,W004,R002,1,59,Fulfilled
O010994,2025-09-13,P011,S008,W002,R004,5,845,Fulfilled
O010995,2024-04-01,P012,S005,W004,R004,1,249,Delayed
O010996,2024-06-29,P013,S002,W004,R004,1,139,Fulfilled
O010997,2024-07-31,P023,S004,W003,R003,5,245,Fulfilled
O010998,2023-06-03,P022,S006,W004,R004,8,632,Fulfilled
O010999,2023-11-19,P009,S002,W004,R005,2,1598,Fulfilled
O011000,2024-11-10,P021,S003,W004,R003,8,472,Fulfilled
O011001,2024-06-09,P019,S003,W002,R002,3,237,Fulfilled
O011002,2023-11-14,P001,S003,W003,R005,2,1778,Fulfilled
O011003,2024-08-08,P024,S001,W005,R003,3,297,Fulfilled
O011004,2024-08-12,P022,S009,W005,R005,4,316,Fulfilled
O011005,2024-05-15,P018,S005,W002,R002,1,39,Fulfilled
O011006,2023-10-16,P005,S008,W002,R005,5,1645,Fulfilled
O011007,2024-06-27,P010,S003,W002,R003,1,229,Fulfilled
O011008,2024-07-11,P008,S004,W005,R002,2,498,Fulfilled
O011009,2025-01-16,P016,S002,W001,R001,1,299,Fulfilled
O011010,2025-03-22,P003,S005,W001,R001,5,2745,Fulfilled
O011011,2024-09-03,P010,S008,W002,R005,2,458,Fulfilled
O011012,2023-05-20,P012,S007,W005,R001,4,996,Fulfilled
O011013,2023-08-22,P001,S008,W003,R003,3,2667,Fulfilled
